,LHC,orthogonal,orthogonal+,random,intelligent random,intelligent LHC
255,1.5292561983471076,1.5649586776859503,1.526280991735537,1.6274380165289255,1.5188429752066115,1.5664462809917354
256,1.5143801652892561,1.6036363636363637,1.5471074380165288,1.5441322314049586,1.5917355371900825,1.5768595041322313
257,1.633388429752066,1.5887603305785125,1.5530578512396693,1.582809917355372,1.5828099173553718,1.5590082644628098
258,1.523305785123967,1.5619834710743803,1.5560330578512398,1.5947107438016528,1.5575206611570247,1.5411570247933883
259,1.633388429752066,1.6185123966942148,1.5441322314049586,1.5441322314049586,1.584297520661157,1.5337190082644627
260,1.5768595041322315,1.570909090909091,1.5560330578512398,1.6066115702479338,1.5634710743801652,1.5813223140495867
261,1.538181818181818,1.5441322314049586,1.5560330578512398,1.5590082644628098,1.6616528925619836,1.5084297520661156
262,1.5679338842975206,1.5560330578512398,1.5500826446280993,1.5441322314049586,1.5753719008264462,1.6155371900826447
263,1.5619834710743803,1.5411570247933883,1.5441322314049586,1.487603305785124,1.5426446280991735,1.5768595041322313
264,1.5679338842975206,1.5500826446280993,1.5203305785123966,1.538181818181818,1.4831404958677685,1.5426446280991735
265,1.5500826446280993,1.526280991735537,1.5560330578512398,1.3983471074380165,1.56198347107438,1.5634710743801652
266,1.573884297520661,1.535206611570248,1.5114049586776859,1.6036363636363637,1.5664462809917354,1.5560330578512396
267,1.5917355371900825,1.4935537190082644,1.5292561983471076,1.5114049586776859,1.4801652892561983,1.5084297520661156
268,1.5441322314049586,1.538181818181818,1.5203305785123966,1.5054545454545454,1.5292561983471074,1.5292561983471074
269,1.5976859504132233,1.523305785123967,1.5649586776859503,1.535206611570248,1.5024793388429751,1.6066115702479338
270,1.5411570247933883,1.5649586776859503,1.5173553719008264,1.5560330578512398,1.5084297520661156,1.5530578512396693
271,1.4905785123966941,1.5024793388429754,1.535206611570248,1.5768595041322315,1.548595041322314,1.5456198347107437
272,1.6363636363636365,1.5560330578512398,1.5471074380165288,1.582809917355372,1.5887603305785123,1.548595041322314
273,1.570909090909091,1.5322314049586776,1.535206611570248,1.5649586776859503,1.5694214876033057,1.5114049586776859
274,1.5976859504132233,1.4429752066115702,1.5590082644628098,1.6720661157024794,1.5590082644628098,1.5218181818181817
275,1.6244628099173555,1.582809917355372,1.5649586776859503,1.570909090909091,1.5411570247933883,1.5456198347107437
276,1.5917355371900825,1.5887603305785125,1.5411570247933883,1.4578512396694214,1.5917355371900825,1.5709090909090908
277,1.5768595041322315,1.5560330578512398,1.5679338842975206,1.7256198347107439,1.5649586776859503,1.584297520661157
278,1.5471074380165288,1.538181818181818,1.5530578512396693,1.6036363636363637,1.526280991735537,1.5456198347107437
279,1.5054545454545454,1.5500826446280993,1.5114049586776859,1.5203305785123966,1.5530578512396693,1.5872727272727272
280,1.5619834710743803,1.6185123966942148,1.5560330578512398,1.5976859504132233,1.5173553719008264,1.5664462809917354
281,1.5173553719008264,1.538181818181818,1.526280991735537,1.5619834710743803,1.5441322314049586,1.6274380165289257
282,1.5887603305785125,1.6036363636363637,1.5560330578512398,1.4935537190082644,1.4980165289256198,1.5887603305785123
283,1.5976859504132233,1.535206611570248,1.538181818181818,1.6482644628099172,1.5322314049586776,1.5545454545454545
284,1.5917355371900825,1.5292561983471076,1.5590082644628098,1.4786776859504132,1.538181818181818,1.5322314049586776
285,1.538181818181818,1.5292561983471076,1.5590082644628098,1.487603305785124,1.5545454545454545,1.4950413223140495
286,1.5471074380165288,1.5679338842975206,1.570909090909091,1.573884297520661,1.5203305785123966,1.560495867768595
287,1.582809917355372,1.4965289256198349,1.5768595041322315,1.5054545454545454,1.5188429752066115,1.5456198347107437
288,1.6066115702479338,1.585785123966942,1.5500826446280993,1.523305785123967,1.5203305785123966,1.5337190082644627
289,1.573884297520661,1.5292561983471076,1.5441322314049586,1.4667768595041322,1.548595041322314,1.4950413223140495
290,1.5530578512396693,1.5768595041322315,1.5500826446280993,1.5292561983471076,1.67801652892562,1.550082644628099
291,1.535206611570248,1.5322314049586776,1.538181818181818,1.4995041322314049,1.560495867768595,1.6333884297520662
292,1.6036363636363637,1.5649586776859503,1.5441322314049586,1.5143801652892561,1.538181818181818,1.6363636363636365
293,1.4846280991735537,1.5560330578512398,1.5322314049586776,1.5917355371900825,1.4831404958677685,1.5828099173553718
294,1.5441322314049586,1.5500826446280993,1.5649586776859503,1.642314049586777,1.5292561983471074,1.5337190082644627
295,1.5798347107438016,1.5560330578512398,1.5560330578512398,1.5143801652892561,1.584297520661157,1.536694214876033
296,1.5768595041322315,1.5500826446280993,1.5590082644628098,1.4727272727272727,1.524793388429752,1.5307438016528925
297,1.5768595041322315,1.5590082644628098,1.5411570247933883,1.6006611570247933,1.4935537190082644,1.526280991735537
298,1.5590082644628098,1.526280991735537,1.5471074380165288,1.523305785123967,1.5233057851239669,1.5233057851239669
299,1.4459504132231404,1.5143801652892561,1.5590082644628098,1.582809917355372,1.5694214876033057,1.5188429752066115
300,1.5143801652892561,1.526280991735537,1.585785123966942,1.5441322314049586,1.4950413223140495,1.5441322314049586
301,1.487603305785124,1.526280991735537,1.5322314049586776,1.5322314049586776,1.5991735537190082,1.5084297520661156
302,1.526280991735537,1.5649586776859503,1.523305785123967,1.5084297520661158,1.5664462809917354,1.4950413223140495
303,1.5471074380165288,1.5947107438016528,1.535206611570248,1.5976859504132233,1.5039669421487603,1.5530578512396693
304,1.585785123966942,1.5798347107438016,1.5441322314049586,1.526280991735537,1.548595041322314,1.572396694214876
305,1.4578512396694214,1.5054545454545454,1.5471074380165288,1.585785123966942,1.5545454545454545,1.5649586776859503
306,1.487603305785124,1.538181818181818,1.5590082644628098,1.573884297520661,1.5307438016528925,1.5560330578512396
307,1.5143801652892561,1.6036363636363637,1.5500826446280993,1.6185123966942148,1.538181818181818,1.5203305785123966
308,1.4905785123966941,1.5292561983471076,1.5649586776859503,1.582809917355372,1.5307438016528925,1.5545454545454545
309,1.526280991735537,1.5471074380165288,1.5411570247933883,1.5590082644628098,1.5173553719008264,1.573884297520661
310,1.6244628099173555,1.5530578512396693,1.5441322314049586,1.6631404958677687,1.5084297520661156,1.5411570247933883
311,1.5768595041322315,1.4995041322314049,1.5143801652892561,1.6125619834710743,1.585785123966942,1.4831404958677685
312,1.6125619834710743,1.5590082644628098,1.570909090909091,1.4995041322314049,1.536694214876033,1.5456198347107437
313,1.5471074380165288,1.5203305785123966,1.538181818181818,1.4251239669421487,1.5694214876033057,1.585785123966942
314,1.5441322314049586,1.523305785123967,1.5322314049586776,1.5679338842975206,1.5084297520661156,1.5917355371900825
315,1.573884297520661,1.5143801652892561,1.535206611570248,1.5054545454545454,1.5441322314049586,1.5158677685950412
316,1.535206611570248,1.4667768595041322,1.5590082644628098,1.4816528925619836,1.512892561983471,1.5426446280991735
317,1.5114049586776859,1.526280991735537,1.5500826446280993,1.5024793388429754,1.5947107438016528,1.4965289256198346
318,1.5471074380165288,1.6066115702479338,1.5471074380165288,1.4965289256198349,1.5560330578512396,1.5322314049586776
319,1.5619834710743803,1.573884297520661,1.5560330578512398,1.4846280991735537,1.5768595041322313,1.5158677685950412
320,1.523305785123967,1.585785123966942,1.5441322314049586,1.5798347107438016,1.5084297520661156,1.5530578512396693
321,1.573884297520661,1.5441322314049586,1.523305785123967,1.6244628099173555,1.4980165289256198,1.526280991735537
322,1.5411570247933883,1.5887603305785125,1.573884297520661,1.5203305785123966,1.5426446280991735,1.5233057851239669
323,1.5560330578512398,1.5560330578512398,1.5590082644628098,1.5084297520661158,1.5337190082644627,1.5173553719008264
324,1.5471074380165288,1.5679338842975206,1.5530578512396693,1.5560330578512398,1.6363636363636365,1.5798347107438016
325,1.5530578512396693,1.5530578512396693,1.5441322314049586,1.6393388429752065,1.5054545454545454,1.5679338842975206
326,1.6482644628099172,1.5114049586776859,1.5411570247933883,1.5679338842975206,1.5099173553719007,1.5709090909090908
327,1.5887603305785125,1.573884297520661,1.5292561983471076,1.5441322314049586,1.4935537190082644,1.5783471074380164
328,1.582809917355372,1.6006611570247933,1.5560330578512398,1.526280991735537,1.5872727272727272,1.4548760330578512
329,1.4935537190082644,1.585785123966942,1.5084297520661158,1.5441322314049586,1.572396694214876,1.5158677685950412
330,1.5590082644628098,1.5411570247933883,1.523305785123967,1.5947107438016528,1.5396694214876032,1.5530578512396693
331,1.451900826446281,1.5411570247933883,1.538181818181818,1.6036363636363637,1.524793388429752,1.5560330578512396
332,1.4578512396694214,1.5887603305785125,1.5471074380165288,1.6244628099173555,1.5084297520661156,1.5352066115702478
333,1.535206611570248,1.535206611570248,1.5500826446280993,1.538181818181818,1.573884297520661,1.5515702479338842
334,1.526280991735537,1.5411570247933883,1.538181818181818,1.4191735537190082,1.487603305785124,1.597685950413223
335,1.5471074380165288,1.5530578512396693,1.5530578512396693,1.6006611570247933,1.596198347107438,1.5322314049586776
336,1.4727272727272727,1.573884297520661,1.5619834710743803,1.6125619834710743,1.550082644628099,1.5337190082644627
337,1.570909090909091,1.573884297520661,1.5679338842975206,1.5471074380165288,1.548595041322314,1.4935537190082644
338,1.6066115702479338,1.4816528925619836,1.5441322314049586,1.5649586776859503,1.6289256198347108,1.5203305785123966
339,1.5649586776859503,1.6125619834710743,1.5441322314049586,1.5798347107438016,1.5917355371900825,1.6110743801652894
340,1.582809917355372,1.582809917355372,1.5560330578512398,1.5203305785123966,1.536694214876033,1.596198347107438
341,1.5530578512396693,1.5441322314049586,1.5530578512396693,1.621487603305785,1.5277685950413222,1.4861157024793388
342,1.5411570247933883,1.570909090909091,1.5619834710743803,1.5203305785123966,1.56198347107438,1.5649586776859503
343,1.538181818181818,1.5143801652892561,1.535206611570248,1.5024793388429754,1.5054545454545454,1.4950413223140495
344,1.5292561983471076,1.5619834710743803,1.5471074380165288,1.6244628099173555,1.585785123966942,1.5322314049586776
345,1.5411570247933883,1.538181818181818,1.5411570247933883,1.5500826446280993,1.5426446280991735,1.5545454545454545
346,1.5471074380165288,1.5471074380165288,1.5530578512396693,1.4905785123966941,1.5441322314049586,1.4831404958677685
347,1.463801652892562,1.5114049586776859,1.535206611570248,1.5887603305785125,1.572396694214876,1.5813223140495867
348,1.573884297520661,1.5679338842975206,1.5590082644628098,1.6095867768595042,1.6244628099173555,1.5188429752066115
349,1.4965289256198349,1.5768595041322315,1.5590082644628098,1.5768595041322315,1.5218181818181817,1.5590082644628098
350,1.526280991735537,1.5143801652892561,1.5500826446280993,1.6125619834710743,1.6080991735537191,1.62
351,1.5084297520661158,1.5887603305785125,1.523305785123967,1.4578512396694214,1.5590082644628098,1.4920661157024793
352,1.526280991735537,1.5560330578512398,1.585785123966942,1.4429752066115702,1.4950413223140495,1.5917355371900825
353,1.4608264462809917,1.5322314049586776,1.5560330578512398,1.5292561983471076,1.6021487603305784,1.4935537190082644
354,1.5471074380165288,1.535206611570248,1.5679338842975206,1.6006611570247933,1.550082644628099,1.5203305785123966
355,1.538181818181818,1.5768595041322315,1.5560330578512398,1.5530578512396693,1.4995041322314049,1.4920661157024793
356,1.4340495867768595,1.5471074380165288,1.5471074380165288,1.5649586776859503,1.5783471074380164,1.5664462809917354
357,1.5441322314049586,1.585785123966942,1.535206611570248,1.5947107438016528,1.5634710743801652,1.5530578512396693
358,1.585785123966942,1.585785123966942,1.5530578512396693,1.5679338842975206,1.5158677685950412,1.5188429752066115
359,1.5471074380165288,1.5441322314049586,1.5500826446280993,1.6036363636363637,1.5560330578512396,1.5411570247933883
360,1.5114049586776859,1.5560330578512398,1.5411570247933883,1.535206611570248,1.5664462809917354,1.536694214876033
361,1.5947107438016528,1.538181818181818,1.526280991735537,1.5798347107438016,1.5768595041322313,1.6080991735537191
362,1.4995041322314049,1.5024793388429754,1.5590082644628098,1.5887603305785125,1.5084297520661156,1.5917355371900825
363,1.5203305785123966,1.5322314049586776,1.5441322314049586,1.633388429752066,1.5575206611570247,1.5947107438016528
364,1.6571900826446282,1.585785123966942,1.5411570247933883,1.4846280991735537,1.538181818181818,1.5396694214876032
365,1.5590082644628098,1.5292561983471076,1.5768595041322315,1.538181818181818,1.5828099173553718,1.5218181818181817
366,1.6036363636363637,1.5619834710743803,1.5441322314049586,1.573884297520661,1.5590082644628098,1.4816528925619834
367,1.5203305785123966,1.5173553719008264,1.5441322314049586,1.4846280991735537,1.5099173553719007,1.4608264462809917
368,1.463801652892562,1.487603305785124,1.523305785123967,1.6125619834710743,1.5277685950413222,1.6289256198347108
369,1.5292561983471076,1.5560330578512398,1.5292561983471076,1.5471074380165288,1.5634710743801652,1.572396694214876
370,1.5441322314049586,1.526280991735537,1.5471074380165288,1.5590082644628098,1.5991735537190082,1.560495867768595
371,1.6244628099173555,1.5471074380165288,1.5679338842975206,1.642314049586777,1.6140495867768596,1.4980165289256198
372,1.5679338842975206,1.5619834710743803,1.538181818181818,1.5679338842975206,1.5471074380165288,1.5188429752066115
373,1.5471074380165288,1.5114049586776859,1.5649586776859503,1.5114049586776859,1.5709090909090908,1.5233057851239669
374,1.538181818181818,1.5619834710743803,1.5292561983471076,1.487603305785124,1.5694214876033057,1.5798347107438016
375,1.6542148760330577,1.5590082644628098,1.5441322314049586,1.6512396694214877,1.5411570247933883,1.5307438016528925
376,1.5649586776859503,1.573884297520661,1.5500826446280993,1.5560330578512398,1.5456198347107437,1.572396694214876
377,1.5471074380165288,1.5441322314049586,1.5649586776859503,1.4578512396694214,1.5054545454545454,1.6006611570247933
378,1.570909090909091,1.5411570247933883,1.5560330578512398,1.44,1.5322314049586776,1.5515702479338842
379,1.5530578512396693,1.5500826446280993,1.5679338842975206,1.6006611570247933,1.5218181818181817,1.6229752066115704
380,1.570909090909091,1.4786776859504132,1.538181818181818,1.5679338842975206,1.538181818181818,1.5322314049586776
381,1.487603305785124,1.585785123966942,1.538181818181818,1.538181818181818,1.538181818181818,1.573884297520661
382,1.5024793388429754,1.5590082644628098,1.5619834710743803,1.5649586776859503,1.5694214876033057,1.5545454545454545
383,1.535206611570248,1.538181818181818,1.5649586776859503,1.523305785123967,1.5649586776859503,1.536694214876033
384,1.5471074380165288,1.4846280991735537,1.538181818181818,1.4132231404958677,1.573884297520661,1.6140495867768596
385,1.4935537190082644,1.5471074380165288,1.535206611570248,1.5173553719008264,1.5590082644628098,1.5768595041322313
386,1.573884297520661,1.642314049586777,1.5619834710743803,1.585785123966942,1.5947107438016528,1.560495867768595
387,1.4965289256198349,1.5768595041322315,1.5530578512396693,1.5411570247933883,1.5649586776859503,1.5292561983471074
388,1.5292561983471076,1.4548760330578514,1.535206611570248,1.5917355371900825,1.548595041322314,1.6259504132231406
389,1.535206611570248,1.5798347107438016,1.5679338842975206,1.535206611570248,1.5813223140495867,1.5426446280991735
390,1.5292561983471076,1.5560330578512398,1.538181818181818,1.526280991735537,1.526280991735537,1.5233057851239669
391,1.5649586776859503,1.5500826446280993,1.5441322314049586,1.5292561983471076,1.560495867768595,1.5575206611570247
392,1.5173553719008264,1.523305785123967,1.5590082644628098,1.4965289256198349,1.5233057851239669,1.6095867768595042
393,1.4935537190082644,1.585785123966942,1.573884297520661,1.4429752066115702,1.5292561983471074,1.572396694214876
394,1.5917355371900825,1.5322314049586776,1.5322314049586776,1.5054545454545454,1.5277685950413222,1.524793388429752
395,1.5411570247933883,1.5768595041322315,1.5530578512396693,1.523305785123967,1.6259504132231406,1.4935537190082644
396,1.5798347107438016,1.523305785123967,1.5203305785123966,1.5173553719008264,1.5158677685950412,1.4920661157024793
397,1.5322314049586776,1.573884297520661,1.5947107438016528,1.5143801652892561,1.572396694214876,1.5634710743801652
398,1.5471074380165288,1.5292561983471076,1.5471074380165288,1.523305785123967,1.548595041322314,1.6021487603305784
399,1.5411570247933883,1.538181818181818,1.5292561983471076,1.621487603305785,1.5426446280991735,1.6170247933884299
400,1.5679338842975206,1.4667768595041322,1.5411570247933883,1.4995041322314049,1.4995041322314049,1.5233057851239669
401,1.5500826446280993,1.585785123966942,1.5560330578512398,1.526280991735537,1.5158677685950412,1.5887603305785123
402,1.5619834710743803,1.5441322314049586,1.5560330578512398,1.5203305785123966,1.524793388429752,1.441487603305785
403,1.4965289256198349,1.5054545454545454,1.5649586776859503,1.3864462809917355,1.5530578512396693,1.5188429752066115
404,1.5500826446280993,1.538181818181818,1.5500826446280993,1.4995041322314049,1.5233057851239669,1.5292561983471074
405,1.5203305785123966,1.5411570247933883,1.5560330578512398,1.5798347107438016,1.5158677685950412,1.560495867768595
406,1.630413223140496,1.5560330578512398,1.5560330578512398,1.463801652892562,1.5679338842975206,1.5218181818181817
407,1.5768595041322315,1.5590082644628098,1.5619834710743803,1.573884297520661,1.560495867768595,1.5560330578512396
408,1.570909090909091,1.4727272727272727,1.5441322314049586,1.5292561983471076,1.573884297520661,1.5664462809917354
409,1.5203305785123966,1.538181818181818,1.523305785123967,1.5471074380165288,1.536694214876033,1.5084297520661156
410,1.5441322314049586,1.582809917355372,1.5500826446280993,1.5114049586776859,1.5798347107438016,1.550082644628099
411,1.5024793388429754,1.5560330578512398,1.5441322314049586,1.582809917355372,1.560495867768595,1.524793388429752
412,1.4578512396694214,1.523305785123967,1.535206611570248,1.573884297520661,1.475702479338843,1.5277685950413222
413,1.4667768595041322,1.5887603305785125,1.5500826446280993,1.4757024793388431,1.5411570247933883,1.5426446280991735
414,1.5441322314049586,1.538181818181818,1.5679338842975206,1.4251239669421487,1.4831404958677685,1.538181818181818
415,1.5441322314049586,1.6274380165289255,1.5679338842975206,1.5976859504132233,1.487603305785124,1.5798347107438016
416,1.487603305785124,1.5619834710743803,1.573884297520661,1.535206611570248,1.5575206611570247,1.548595041322314
417,1.526280991735537,1.5768595041322315,1.5560330578512398,1.5560330578512398,1.538181818181818,1.5396694214876032
418,1.5917355371900825,1.585785123966942,1.5203305785123966,1.5292561983471076,1.5456198347107437,1.5471074380165288
419,1.4578512396694214,1.5322314049586776,1.5114049586776859,1.6631404958677687,1.5173553719008264,1.5396694214876032
420,1.6036363636363637,1.5798347107438016,1.5530578512396693,1.5084297520661158,1.475702479338843,1.5188429752066115
421,1.4786776859504132,1.5173553719008264,1.526280991735537,1.4846280991735537,1.536694214876033,1.5694214876033057
422,1.570909090909091,1.5917355371900825,1.5649586776859503,1.570909090909091,1.584297520661157,1.5590082644628098
423,1.5173553719008264,1.5292561983471076,1.5114049586776859,1.526280991735537,1.4831404958677685,1.5158677685950412
424,1.5173553719008264,1.5203305785123966,1.5292561983471076,1.6393388429752065,1.5218181818181817,1.6333884297520662
425,1.538181818181818,1.5173553719008264,1.535206611570248,1.5173553719008264,1.5337190082644627,1.5114049586776859
426,1.5560330578512398,1.5530578512396693,1.5530578512396693,1.4429752066115702,1.5173553719008264,1.5084297520661156
427,1.5471074380165288,1.5084297520661158,1.5590082644628098,1.5590082644628098,1.512892561983471,1.5634710743801652
428,1.535206611570248,1.5024793388429754,1.5560330578512398,1.451900826446281,1.5932231404958677,1.5991735537190082
429,1.5619834710743803,1.5441322314049586,1.5441322314049586,1.6601652892561982,1.5664462809917354,1.5768595041322313
430,1.5798347107438016,1.5203305785123966,1.538181818181818,1.6393388429752065,1.4385123966942148,1.5411570247933883
431,1.6393388429752065,1.5441322314049586,1.5322314049586776,1.5173553719008264,1.631900826446281,1.548595041322314
432,1.5173553719008264,1.5441322314049586,1.5560330578512398,1.5322314049586776,1.5292561983471074,1.5203305785123966
433,1.5768595041322315,1.538181818181818,1.5471074380165288,1.6155371900826447,1.6036363636363635,1.5426446280991735
434,1.582809917355372,1.538181818181818,1.5560330578512398,1.6036363636363637,1.572396694214876,1.5828099173553718
435,1.538181818181818,1.5411570247933883,1.5619834710743803,1.5441322314049586,1.475702479338843,1.5084297520661156
436,1.6482644628099172,1.5471074380165288,1.5411570247933883,1.4757024793388431,1.5173553719008264,1.5441322314049586
437,1.5768595041322315,1.5590082644628098,1.538181818181818,1.645289256198347,1.5530578512396693,1.536694214876033
438,1.5590082644628098,1.526280991735537,1.5054545454545454,1.570909090909091,1.5292561983471074,1.6095867768595042
439,1.5679338842975206,1.5322314049586776,1.5471074380165288,1.5590082644628098,1.5024793388429751,1.5158677685950412
440,1.5500826446280993,1.5887603305785125,1.526280991735537,1.538181818181818,1.5902479338842974,1.4846280991735537
441,1.526280991735537,1.5054545454545454,1.5560330578512398,1.5649586776859503,1.5188429752066115,1.5277685950413222
442,1.5798347107438016,1.5619834710743803,1.5530578512396693,1.5173553719008264,1.4905785123966941,1.5099173553719007
443,1.5411570247933883,1.4965289256198349,1.5322314049586776,1.4786776859504132,1.6080991735537191,1.6140495867768596
444,1.538181818181818,1.5590082644628098,1.570909090909091,1.582809917355372,1.4727272727272727,1.550082644628099
445,1.645289256198347,1.5203305785123966,1.5441322314049586,1.6542148760330577,1.5084297520661156,1.572396694214876
446,1.4459504132231404,1.5084297520661158,1.538181818181818,1.633388429752066,1.584297520661157,1.5872727272727272
447,1.5917355371900825,1.621487603305785,1.5530578512396693,1.5887603305785125,1.548595041322314,1.5917355371900825
448,1.5322314049586776,1.535206611570248,1.5292561983471076,1.5768595041322315,1.5947107438016528,1.5560330578512396
449,1.5411570247933883,1.4786776859504132,1.5530578512396693,1.4995041322314049,1.5768595041322313,1.5515702479338842
450,1.5441322314049586,1.5500826446280993,1.5768595041322315,1.5084297520661158,1.5188429752066115,1.4980165289256198
451,1.570909090909091,1.585785123966942,1.5560330578512398,1.523305785123967,1.5277685950413222,1.4995041322314049
452,1.5619834710743803,1.5947107438016528,1.5471074380165288,1.4459504132231404,1.6259504132231406,1.5337190082644627
453,1.4816528925619836,1.6125619834710743,1.523305785123967,1.4221487603305787,1.5173553719008264,1.6051239669421487
454,1.5143801652892561,1.5590082644628098,1.535206611570248,1.570909090909091,1.62,1.5560330578512396
455,1.5917355371900825,1.570909090909091,1.573884297520661,1.4965289256198349,1.5426446280991735,1.5694214876033057
456,1.5441322314049586,1.5500826446280993,1.5471074380165288,1.463801652892562,1.5530578512396693,1.536694214876033
457,1.5560330578512398,1.5143801652892561,1.5411570247933883,1.570909090909091,1.5188429752066115,1.5590082644628098
458,1.5411570247933883,1.538181818181818,1.5560330578512398,1.4280991735537192,1.4935537190082644,1.5441322314049586
459,1.573884297520661,1.5679338842975206,1.538181818181818,1.5679338842975206,1.5545454545454545,1.5813223140495867
460,1.585785123966942,1.5114049586776859,1.570909090909091,1.5471074380165288,1.5203305785123966,1.5218181818181817
461,1.5768595041322315,1.5114049586776859,1.5471074380165288,1.6363636363636365,1.5441322314049586,1.6066115702479338
462,1.5560330578512398,1.5947107438016528,1.5590082644628098,1.5500826446280993,1.5649586776859503,1.5798347107438016
463,1.5947107438016528,1.5500826446280993,1.538181818181818,1.570909090909091,1.5753719008264462,1.5188429752066115
464,1.4995041322314049,1.5768595041322315,1.5619834710743803,1.4072727272727272,1.5887603305785123,1.5530578512396693
465,1.4995041322314049,1.5768595041322315,1.5471074380165288,1.5768595041322315,1.5039669421487603,1.5813223140495867
466,1.5471074380165288,1.5143801652892561,1.5649586776859503,1.585785123966942,1.4950413223140495,1.6155371900826447
467,1.535206611570248,1.5976859504132233,1.538181818181818,1.4965289256198349,1.6452892561983472,1.5099173553719007
468,1.4429752066115702,1.5411570247933883,1.5114049586776859,1.4757024793388431,1.5084297520661156,1.550082644628099
469,1.5500826446280993,1.4846280991735537,1.5649586776859503,1.5143801652892561,1.584297520661157,1.6155371900826447
470,1.5203305785123966,1.5560330578512398,1.573884297520661,1.5500826446280993,1.5828099173553718,1.5411570247933883
471,1.4995041322314049,1.535206611570248,1.585785123966942,1.4221487603305787,1.5664462809917354,1.56198347107438
472,1.570909090909091,1.5768595041322315,1.5322314049586776,1.630413223140496,1.5441322314049586,1.62
473,1.5114049586776859,1.5441322314049586,1.5292561983471076,1.570909090909091,1.5917355371900825,1.584297520661157
474,1.5679338842975206,1.5649586776859503,1.5500826446280993,1.463801652892562,1.548595041322314,1.597685950413223
475,1.570909090909091,1.5917355371900825,1.5590082644628098,1.535206611570248,1.5069421487603305,1.5813223140495867
476,1.5500826446280993,1.4935537190082644,1.570909090909091,1.535206611570248,1.4846280991735537,1.5233057851239669
477,1.6095867768595042,1.5947107438016528,1.5560330578512398,1.5976859504132233,1.5887603305785123,1.4905785123966941
478,1.526280991735537,1.5530578512396693,1.5500826446280993,1.5143801652892561,1.5173553719008264,1.5813223140495867
479,1.582809917355372,1.5173553719008264,1.5500826446280993,1.5054545454545454,1.5768595041322313,1.4727272727272727
480,1.5768595041322315,1.4905785123966941,1.5500826446280993,1.4935537190082644,1.5203305785123966,1.5396694214876032
481,1.5322314049586776,1.5143801652892561,1.5471074380165288,1.630413223140496,1.6512396694214877,1.6512396694214877
482,1.4816528925619836,1.5768595041322315,1.5441322314049586,1.5768595041322315,1.5947107438016528,1.5292561983471074
483,1.5173553719008264,1.6066115702479338,1.5500826446280993,1.4608264462809917,1.5709090909090908,1.5411570247933883
484,1.621487603305785,1.487603305785124,1.5322314049586776,1.5143801652892561,1.6259504132231406,1.5099173553719007
485,1.5411570247933883,1.5203305785123966,1.5500826446280993,1.582809917355372,1.5471074380165288,1.5664462809917354
486,1.6155371900826447,1.526280991735537,1.5322314049586776,1.5441322314049586,1.6170247933884299,1.548595041322314
487,1.5024793388429754,1.5679338842975206,1.5590082644628098,1.6661157024793387,1.5337190082644627,1.5233057851239669
488,1.5114049586776859,1.4578512396694214,1.5411570247933883,1.5114049586776859,1.5411570247933883,1.572396694214876
489,1.5054545454545454,1.535206611570248,1.5441322314049586,1.5411570247933883,1.5887603305785123,1.536694214876033
490,1.5441322314049586,1.5530578512396693,1.538181818181818,1.5411570247933883,1.5411570247933883,1.5411570247933883
491,1.5530578512396693,1.526280991735537,1.5203305785123966,1.5143801652892561,1.5664462809917354,1.5783471074380164
492,1.526280991735537,1.523305785123967,1.573884297520661,1.4816528925619836,1.5456198347107437,1.5649586776859503
493,1.6036363636363637,1.6066115702479338,1.5024793388429754,1.401322314049587,1.4742148760330578,1.5590082644628098
494,1.487603305785124,1.5798347107438016,1.5560330578512398,1.526280991735537,1.453388429752066,1.6155371900826447
495,1.5114049586776859,1.5887603305785125,1.523305785123967,1.5649586776859503,1.5798347107438016,1.572396694214876
496,1.5530578512396693,1.5947107438016528,1.5560330578512398,1.4697520661157024,1.5441322314049586,1.5277685950413222
497,1.5619834710743803,1.5500826446280993,1.5590082644628098,1.5500826446280993,1.5337190082644627,1.4489256198347107
498,1.6036363636363637,1.5917355371900825,1.5530578512396693,1.5084297520661158,1.5277685950413222,1.6006611570247933
499,1.4935537190082644,1.4905785123966941,1.5441322314049586,1.4935537190082644,1.596198347107438,1.5515702479338842
500,1.5411570247933883,1.5322314049586776,1.5679338842975206,1.573884297520661,1.5441322314049586,1.5158677685950412
501,1.6006611570247933,1.5679338842975206,1.5411570247933883,1.5054545454545454,1.524793388429752,1.5203305785123966
502,1.5560330578512398,1.5798347107438016,1.5590082644628098,1.5947107438016528,1.5456198347107437,1.5828099173553718
503,1.5649586776859503,1.535206611570248,1.523305785123967,1.526280991735537,1.4608264462809917,1.6021487603305784
504,1.5619834710743803,1.5084297520661158,1.5530578512396693,1.4935537190082644,1.5768595041322313,1.4935537190082644
505,1.5560330578512398,1.5560330578512398,1.5560330578512398,1.5471074380165288,1.597685950413223,1.597685950413223
506,1.6125619834710743,1.5471074380165288,1.5441322314049586,1.6006611570247933,1.584297520661157,1.5441322314049586
507,1.523305785123967,1.5619834710743803,1.5619834710743803,1.4132231404958677,1.5114049586776859,1.5292561983471074
508,1.4459504132231404,1.585785123966942,1.5084297520661158,1.6244628099173555,1.5991735537190082,1.572396694214876
509,1.5500826446280993,1.5500826446280993,1.5649586776859503,1.5768595041322315,1.50099173553719,1.5411570247933883
510,1.4995041322314049,1.5441322314049586,1.538181818181818,1.5173553719008264,1.5322314049586776,1.5173553719008264
